,Unnamed: 0,Tweets,Dates,Longitude,Latitude,Sentiment
150,150,Suivi de l '#épidémie d'#Ebola en #RDC au 14 janvier 2020 https://t.co/bHaeaDTUgT,2020-01-15,2.7433676452548115,21.688311807497215,neutral
151,151,Human activities link fruit bat presence to #Ebola outbreaks. #Deforestation alter natural circulation of viruses a… https://t.co/sGK2Vouzf3,2020-01-15,2.0165681427351787,22.077095530538216,neutral
152,152,@PaolaSacchi3 @panorama_it @MaleEdizioni @stefaniacraxi si parla di visione politica in grande. non dei microbi che… https://t.co/OuJ9ugoahW,2020-01-15,4.731464020617184,26.74322814446475,neutral
153,153,Bwanasura Health zone in #Komanda. @fabrice_kano @WHO #RCCE in discussion with #Ebola Survivors. There are lot of n… https://t.co/UvMeqxDO5p,2020-01-15,-0.35154673898271427,21.518487366055812,neutral
154,154,"Sono 66 i #farmaci autorizzati Ema 2019, 30 nuovi principi attivi | 7 farmaci per #MalattieRare, 5 #biosimilari, 1… https://t.co/UzXhb1IQDa",2020-01-15,1.0136200690356585,24.083660050551533,positive
155,155,ifrc: Meet the moto-taxi drivers 🏍️ who are critical responders to the #Ebola outbreak in #DRCongo. https://t.co/fo4w3B38qv,2020-01-15,-1.8720572529803448,21.465953961944688,neutral
156,156,All my solidarity and thoughts to our brave #RedCross @crrdc1 volunteers injured in #DRCongo. Community engagement… https://t.co/jS2V7jgMmI,2020-01-15,-0.5149883286089152,19.98611312169687,positive
157,157,5 new conformed #Ebola cases in DRC yesterday. Highest we have had in the new year https://t.co/BWbDq3HA4G,2020-01-15,7.593627077814803,24.363240394154037,positive
158,158,Trust is something that we need to nurture everyday and it takes time in communities that have lost trust in the hu… https://t.co/0vS3JSrZi3,2020-01-15,-0.0958666155401029,27.990003358885005,negative
159,159,[#SEANCE #video] Paradigme et paradoxe de la coopération en « #santémondiale » : de la #pandémie de #sida à l’… https://t.co/SefkLkFw7I,2020-01-15,3.6383591307418994,25.819840743034238,neutral
160,160,There were 5 #Ebola cases reported on Monday &amp; 1 death. The outbreak totals are now 3403 cases &amp; 2236 deaths. https://t.co/DDZTzcrh61,2020-01-15,-2.7916348343898125,20.104190759564215,neutral
161,161,"Jophet a survécu à #Ebola, mais a perdu son fils, sa femme et sa mère à cause de la maladie. Il s'occupe maintenant… https://t.co/xMj27L7Dcv",2020-01-15,3.058620908098579,21.954321431610015,neutral
162,162,Les enseignants sont également mis à contribution pour renforcer les messages clés liés aux bonnes pratiques face a… https://t.co/38PElSMM2O,2020-01-15,-1.1236117792817504,23.24087591115128,neutral
163,163,"Ratisser large dans les rues &amp; quartiers pour ne pas laisser les enfants abandonnés derrière. A Ngongolio, un quart… https://t.co/z5K9fbnT3A",2020-01-15,1.4961498633326777,24.112196313454746,positive
164,164,Every single burial carries risks of #Ebola infection &amp; attacks. But our volunteers stay the course. They have done… https://t.co/uckhjNSCgj,2020-01-15,2.540842280678092,16.86292112966827,negative
165,165,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine… https://t.co/d4E24r5x0U,2020-01-15,8.82094442692354,21.34490302535479,neutral
166,166,In a recent article @Sulaima27235281 tells us about his experiences during the Sierra Leone #Ebola outbreak and how… https://t.co/f3SfRL6DIt,2020-01-15,-0.7284703061278093,21.26706437133141,neutral
167,167,Plus linked Comment: Safety and immunogenicity of vesicular stomatitis virus-based vaccines for #Ebola virus disease https://t.co/K4WQYebdD1,2020-01-15,-1.016411822513781,28.78996938534074,neutral
168,168,"New online: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola virus vaccine: a randomised,… https://t.co/qq18wqHDUZ",2020-01-15,6.23914984868216,25.080114231049528,positive
169,169,"Two Red Cross volunteers were injured following an attack while conducting a burial outside of Mambasa, #DRCongo.… https://t.co/jARo3ldo3D",2020-01-15,0.6151686792514724,23.220941827249607,neutral
170,170,@karinagould you're welcome in #DRC but I wish you take your time to meet with another crew working in the response… https://t.co/aEl6ls5sTW,2020-01-15,0.43085272371695815,21.326466757195703,positive
171,171,"La enfermedad X podría matar a millones - advertencia de Bill Gates
La guerra NUCLEAR no es la mayor https://t.co/66T3BG0NTH #ebola",2020-01-15,5.819799039729261,24.295911818776833,neutral
172,172,A 9h10 TU sur @RFI nous parlons des 2 #épidémies qui sévissent actuellement en #RDC : #rougeole et #Ebola. RDV sur… https://t.co/0xwohrtLly,2020-01-15,0.6123307379264498,22.37346289114479,neutral
173,173,#8forces #vaccine #ebola ‘Against all odds’: The inside story of how scientists across three continents produced an… https://t.co/UajhXxb3Zy,2020-01-15,-3.7428837614981534,25.747106565011222,neutral
174,174,#RDC #Ebola https://t.co/wyFvD516RD,2020-01-15,0.004633368485642997,19.766439455080075,neutral
175,175,"Read about the latest events in sub-Saharan Africa:

https://t.co/7wHXNzvPOA

#Museveni #Gnassingbé #ECOWAS #Orange… https://t.co/ovqwmvJRTu",2020-01-15,-2.439774702630218,18.072080748093622,neutral
176,176,"#ebola  tu nunca va hacer feliz , son maricones , #np field my own let me Li's",2020-01-15,3.8177929215008275,21.076985054003277,positive
177,177,"Day 8: PPE day! Our participants went through a little simulation at Naguru Hospital, about dealing with suspected… https://t.co/ZJSnNenuN7",2020-01-15,1.092222657545797,25.200152064976333,neutral
178,178,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 14 janvier; données du 13 jan 2020. Cinq (5) nouvea… https://t.co/hpgF5gdIqn",2020-01-15,4.798064051998084,23.434244063463698,neutral
179,179,@JeanClaudekat2 C qui inquiète c lorsque c verbiages sortent de quelqu’un qui s’appelle défenseur d droits d l’homm… https://t.co/Lu3oKNpx8d,2020-01-15,-1.774233590847582,24.78368410378969,positive
180,180,"La Enfermedad X necesita investigación urgente como el Ébola 2019
Las enfermedades virales son una de las https://t.co/S0cEP9nWUK #ebola",2020-01-15,4.062735744705132,22.882634857282156,negative
181,181,Terrific discussion on #GettingtoZeroBook @gatesfoundation in beautiful (snowy!) Seattle yesterday. Big thanks to… https://t.co/SpFuY0wMxb,2020-01-15,1.178972945833511,21.349539854884593,neutral
182,182,"BIG JUCIY #FAX

#BattleMemesByOmari #HeyItsOmariPlzBeMyFanCuzImLonely #Kamehameha #Fusions #Gods #Oxygen #Niggadick… https://t.co/fLHvGm3h27",2020-01-15,3.969938667064043,24.90018681735472,neutral
183,183,.@EBioMedicine Pharmacokinetics of TKM-130803 in #SierraLeone  patients with #Ebola virus disease:  plasma concentr… https://t.co/29BoLCN3hY,2020-01-15,4.233460480121054,23.295322677180845,neutral
184,184,.@WHOAFRO  Democratic Republic of Congo: #Ebola Virus Disease - External Situation Report 75  #DRC… https://t.co/ki3nchWeqc,2020-01-15,1.5510031798990354,21.365759931048185,neutral
185,185,.@TheLancetInfDis Lancet Infect Dis: Safety and immunogenicity of a highly attenuated rVSVN4CT1-EBOVGP1 #Ebola viru… https://t.co/z8lg50yHZW,2020-01-15,4.2185431875461115,23.039439772810262,positive
186,186,"🇨🇩 Together, we are making a difference in the fight against #Ebola in the #DRC. 

Since the beginning of the outbr… https://t.co/Fq2Hw1dp5G",2020-01-15,2.865575637190825,14.006009058993069,neutral
187,187,@amymaxmen Some parallels to the #Ebola response? People/communities lacking information and feeling powerless in t… https://t.co/JfiYVBI3fV,2020-01-15,6.352046563999723,21.541357348027017,neutral
188,188,Book - Lest We Forget: A Doctor’s Experience with Life and Death During the #Ebola Outbreak https://t.co/8NpbDu8GCu HT @KwanKew,2020-01-15,-0.9765991285594591,22.753859143013557,neutral
189,189,"""Pour l'équipe d'intervention, la crise concernait Ebola, tandis que pour la population, elle concernait la tombe v… https://t.co/GBXfBWyJ18",2020-01-15,11.073567648232656,19.462496883320128,neutral
190,190,"""For the response team, the crisis was about Ebola, but for village members it was about the empty grave.""

Why it… https://t.co/vxWWcdEptn",2020-01-15,-3.1498778679870965,25.197273283648585,positive
191,191,An #Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/wTjpDHiux2 via @rtdnews,2020-01-15,4.212835352553513,21.47030368567456,neutral
192,192,SO I COULD SEE #BILLGATES THE #JEFFYEPSTIENS SUPPORTER BEING CHUMMY W CROUPT #ADAMSHCIFF BUT BILL IS AINT… https://t.co/Nya1YILlkz,2020-01-15,4.56521732048423,24.444346561398646,neutral
193,193,Poster 55 from 4:15-5:15 on Tuesday 28Jan. Happy to talk about #ebola #virus #replication and minigenomes,2020-01-15,6.045193872733721,22.174576704985885,negative
194,194,"Jan 13, 2020 #Ebola @MinSanteRDC 
•Since start of epidemic, cumulative cases 3,398: 3,280 confirmed 118 probable.… https://t.co/co4UKhJ8Ig",2020-01-14,0.39872685298392896,22.819046395009796,neutral
195,195,@amazon prime expands to #ebola! https://t.co/777Qm1W0RB,2020-01-14,0.12377688205298876,19.389301541734305,neutral
196,196,The work of @WHO teams won’t stop until #Ebola epidemic ends. Teams are out every day calling on households in the… https://t.co/pXan98EosU,2020-01-14,3.446588744076572,27.63417902244406,negative
197,197,"2. There were 3 cases reported on Sunday, no deaths. I see from the @WHOAFRO #Ebola dashboard that there were 5 cas… https://t.co/7QNMY8IBAq",2020-01-14,1.7375384112879988,21.131049136991123,neutral
198,198,"1. #Ebola update: 
Response workers were attacked yesterday at Bandibwame, which I take it is in Lolwa health zone… https://t.co/Z8vq074zOy",2020-01-14,5.628485999552853,22.15403353407877,neutral
199,199,"Mike Elgan Thanks for following me. My fb: https://t.co/uS667xjdMz. Visit and ""Like"" if you like. #civilwar #ebola #history",2020-01-14,0.36069750630346786,23.665645134507493,neutral
200,200,So this is where I've been for the last few weeks!Privileged to be part of the #JnJ #Ebola vaccine trial in #Goma.H… https://t.co/xY20RVxE3S,2020-01-14,-1.122762455749865,22.01690408450501,positive
201,201,#SocialMedia and disaster management: Case of the north and south Kivu regions in the Democratic Republic of the Co… https://t.co/oVxXOs9t0F,2020-01-14,5.24539754499059,19.40602194962408,neutral
202,202,NEWS SCAN: More #Ebola in DRC; #H3N2 #flu susceptibility https://t.co/XnFCNsAq19 #influenza,2020-01-14,3.661623998576288,26.32727872271246,positive
203,203,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/qLPsC1GH7b",2020-01-14,0.486720200403727,18.188816063340163,neutral
204,204,"Ebola drugs trial raises prospect of cure for deadly disease
Financial Times - 13 AUG 2019

In a trial conducted si… https://t.co/ZpY0Zm7bU7",2020-01-14,-0.7591227922853212,20.220485798442862,neutral
205,205,OMG. #DRC #Ebola https://t.co/6aklvV7bzE,2020-01-14,-0.1651657303298255,21.26063616932583,neutral
206,206,@CDCgov @WYMT we are hearing people say that there are confirmed cases of #Ebola being reported in #BarbourvilleKY… https://t.co/MzYonIzTkc,2020-01-14,4.60571103580154,19.004550824385664,neutral
207,207,Dr. Ian Crozier survived #Ebola virus disease &amp; now works with #FredNatLab connecting patient bedside &amp; laboratory… https://t.co/CzGjasmP0v,2020-01-14,7.2151124420656245,26.6106839637061,neutral
208,208,An #Ebola #vaccine used to be a pipe dream — until the tireless work of scientists around the world made it a reali… https://t.co/H3jrgfIieS,2020-01-14,-2.710846493188713,24.400206341224184,positive
209,209,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAFRO monitored 68 health emergency events in… https://t.co/GU5olUM997,2020-01-14,-1.3843559247455535,26.519865170545867,negative
210,210,"In Congo zijn ondertussen *6000* peuters overleden aan de Mazelen, dat is bijna 3x zo veel als het totaal aantal EB… https://t.co/kX4A8MEGIF",2020-01-14,-1.0796470579754611,20.6792802606247,neutral
211,211,Happy New Year! First #podcast of the year is up now. We talk about the big #science stories of 2019 and look ahead… https://t.co/DAxt8j2Xt4,2020-01-14,4.168861469334709,21.396518261118274,positive
212,212,Don't forget your #FDA approved #Ebola vaccine with your next flu shot. Because science is settled and vaccines are… https://t.co/APJjZU5R2K,2020-01-14,1.9341551230151148,23.782202737652867,neutral
213,213,"Ebola vaccine approved by FDA, 100% effective in preventing Ebola.

#science #FDA #ebola #virus #virology… https://t.co/LvXSTkz7XU",2020-01-14,-2.543029394382331,20.73236424362719,negative
214,214,Well this is an interesting development. #Ebola #WUT 😳😳😳😷🚑🚨🦠💉❌🆘📢,2020-01-14,3.7168100805461126,19.568175592888814,neutral
215,215,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up https://t.co/hQW20PDPTg via… https://t.co/0afEqJfeg8,2020-01-14,-4.92041149083665,21.244781171724764,neutral
216,216,"DRC #Ebola: 5 new cases on January 13, 3,403 total https://t.co/BOKFW1OCuo",2020-01-14,2.0868940263865756,21.258062269422474,neutral
217,217,"Dans les communautés locales de #Beni #RDC, la vigilance citoyenne, le suivi quotidien des contacts à risque d'… https://t.co/UqQjucwD9z",2020-01-14,4.317679739315832,18.30015184910976,positive
218,218,"New Free Associations #podcast #episode: Matt, Chris, and Jen examine a study on new treatments for #Ebola, they di… https://t.co/4hBB3txKjK",2020-01-14,1.686748361805311,24.594900497307627,neutral
219,219,Les Forces Alliées Démocratiques groupe #islamiste ougandais ont attaqué sans succès un poste #MINUSCO dans l’… https://t.co/VZt09BtSlT,2020-01-14,5.208368854109611,21.444232737783935,neutral
220,220,#AFROWeekly Health Emergencies Bulletin Week 2/2020 is out. @WHOAfro monitored 68 health #emergency events in… https://t.co/pLShkjGyw1,2020-01-14,2.766081799984855,22.73740915815426,neutral
221,221,"DRC #Ebola: CMRE update, January 13 https://t.co/71DjG8JfQj",2020-01-14,3.2906113150589897,20.26403021173493,neutral
222,222,Kahindo is the director of Komanda Primary School in #DRCongo where 3000 students begin their day with lessons on h… https://t.co/0rrh94pjEo,2020-01-14,2.2277741103280393,26.995485873319573,positive
223,223,#Ebola vaccine trail ongoing in #DRC. Great collaborative effort. https://t.co/jtkOZ5JBpe,2020-01-14,-0.23492961405562252,23.237017101856832,neutral
224,224,PREVAC-UP: The Partnership for Research on Ebola Vaccination extends follow-up and builds research capacity against… https://t.co/CVoqZRTKzC,2020-01-14,-4.5148757770719525,29.243763971678803,positive
225,225,The CUBE makes it possible for health workers to safely provide more intensive care to #Ebola patients. Watch Dr. K… https://t.co/HzT1TxRTZ9,2020-01-14,5.025040350950408,26.994840538692415,neutral
226,226,Min Gould toured @WHO’s Africa Regional Office today. The Centre helps to promote health &amp; coordinate responses to… https://t.co/lko2fZQ3yU,2020-01-14,1.3063603084400324,26.660487469532605,positive
227,227,"Opened Special Issue ""Vaccines for Ebola Virus and Related Diseases"" by Guest Editor Prof. David A. Schwartz. Recei… https://t.co/WZFzJi11AM",2020-01-14,-2.943472199359083,20.333812645978583,neutral
228,228,"Aujourd'hui, la min. Gould a visité le bureau africain de l'@OMS, qui promeut la santé et coordonne les réponses au… https://t.co/1xZgx6Xbs0",2020-01-14,0.9649865589827549,24.07684991994456,positive
229,229,Check out Prof Lokesh Joshi's article for @rte discussing how @nuigalway based start-up Aquila Bioscience hope to h… https://t.co/mVUrhpVYY8,2020-01-14,1.6987737981551714,21.714101487852663,neutral
230,230,#Ituri : 4 blessés dans une attaque des équipes de la riposte contre #Ebola par « la communauté » à #Bandibwame… https://t.co/1J2D11w0VZ,2020-01-14,4.5437816510653235,27.08929000347654,positive
231,231,"#Pandemic Threats and Health #Emergencies 
News Pouch 14 January 2020 
Highlights latest research and policy articl… https://t.co/sFyroAwbn2",2020-01-14,-2.249489830770562,21.642684936223457,neutral
232,232,"Latest figures show DRC Ebola outbreak is second biggest on record
https://t.co/jnilZxcz2n
#DRC #Ebola https://t.co/X9Y4oZAgiH",2020-01-14,3.772411529673252,24.672789939221335,neutral
233,233,"The #Democratic Republic of Congo (DRC) is grappling with the world’s second biggest #Ebola outbreak on record, the… https://t.co/AoT7JTcW0A",2020-01-14,0.02469127489616274,21.50547830260928,neutral
234,234,‘Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine. https://t.co/wxaooqbwls,2020-01-14,2.8042448746995516,21.599770394132907,positive
235,235,Moving Conversations and Relationships into Action!  https://t.co/Biq6MnCRye $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/Wbf7J822y4,2020-01-14,5.162368802416393,23.34692942679716,positive
236,236,Lutte contre la maladie à #virus #Ebola           https://t.co/QEUJuB4Xrz,2020-01-14,6.474596845311952,19.63492341273215,neutral
237,237,@cstambul @Validamentre Cristo si è fermato CON l'#ebola!,2020-01-14,-1.6747356029428973,19.553745354630937,positive
238,238,Im @dlfkultur: Historiker Hubertus Büschel zur Geschichte der #Entwicklungszusammenarbeit. +++ Budget für @BNITM_de… https://t.co/GitOp8jTuJ,2020-01-14,-2.095686544903505,25.150449082684375,neutral
239,239,GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/8e2VrdBDCM,2020-01-14,-4.581121031790256,19.101573491973834,positive
240,240,@sono_farmaci @Validamentre E poi... “Cristo si è fermato a #Ebola”,2020-01-14,1.533071862195518,22.614314828333054,neutral
241,241,#Houston #Health #Museum eye-opening conversation on the harrowing accounts of the #Ebola outbreak in African… https://t.co/IMpGYLNEg4,2020-01-14,1.2742460860471994,22.653497443543365,neutral
242,242,#RDC #ITURI Quatre blessés dont deux graves bilan d'une attaqué  des hommes armés non identifiés contre une équipe… https://t.co/HztWEZxdJu,2020-01-14,1.9885010633031657,22.788139520894834,neutral
243,243,"ongoing crisis highlights urgent need to develop safe, effective #vaccines against #Ebola. goal has been priority f… https://t.co/9wghu8eFW0",2020-01-14,-0.5215081495435758,22.16254768559327,neutral
244,244,Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt;&gt;… https://t.co/CrDh0MsM5j,2020-01-14,0.1544499002455042,21.271031897291106,neutral
245,245,“I explain that people are often [#Ebola] vaccinated without consent...[WHO press officer] replies that they must h… https://t.co/VvLJ1Iustw,2020-01-14,5.756150423324499,18.90576985854086,positive
246,246,"L'@IOMBurundi en collaboration avec le @mspls_bdi avec le soutien de @DFID_UK
 @JapanGov
 &amp; @UEauBurundi
a organisé… https://t.co/z0GQuvc01i",2020-01-14,7.253220956161601,19.271988091189478,positive
247,247,Buried alive: lessons from #Haitiearthquake ⁦@baltimoresun⁩ #disasterresponse #Ebola #malaria #Haiti  https://t.co/szjw4jaXCi,2020-01-14,6.329920846052813,23.152949962219722,neutral
248,248,#Ebola #EbolaDRC #EBOV in the DRC: 410 suspected/3398 total confirmed &amp; probable cases (118 probable/3280 confirmed… https://t.co/7ssLaeVvuS,2020-01-14,1.3392382603755764,22.129970721112624,neutral
249,249,L'épidémie de la maladie à virus #Ebola n'est pas encore terminée. Nos équipes travaillent chaq jr &amp; visitent les m… https://t.co/DaJW1G0paC,2020-01-14,0.12787307217099553,21.357205735785598,neutral
250,250,"#Burundi @MuyingaProvince  au point d'entrée de suveillance #Ebola en commune #butihinda, frontière #Kobero, les in… https://t.co/4GhC5RTXc6",2020-01-14,1.0722143375100566,19.939391729038746,neutral
251,251,"Great to host Hon Karina Gould, Canada’s Minister for International Development in the SHOC room, our emergencies n… https://t.co/2izqAnGAXP",2020-01-14,1.2140954240070152,20.823357906448045,positive
252,252,@HelenBranswell: At start of the 2018 #DRC outbreak we had #Ebola #vaccine. Why didn't @WHO role it out en masse? W… https://t.co/Mv37VzE1Cz,2020-01-14,-2.8807412433202613,25.192689036375707,neutral
253,253,#Ebola « Pourquoi ça ne finit pas ? » : l’inquiétude monte après la réapparition du virus dans des localités de l’e… https://t.co/QqEm3IPLG9,2020-01-14,4.708174505708063,24.206175237458694,neutral
254,254,Looking at total health ODA spend in Sierra Leone only tiny fraction in health workforce development and this has d… https://t.co/koAn4TqUca,2020-01-14,-1.2199613568511711,19.265009534282292,neutral
255,255,"#RDC #Canada La ministre Gould, sera en #RC et en #RDCongo cette semaine pour travailler avec les partenaires du Ca… https://t.co/ffctWpc53W",2020-01-14,2.949079962956529,23.462685269959906,negative
256,256,"Pour ceux qui ont aimé #Chernobyl, le drama scientifico-catastrophe #TheHotZone est très fort aussi, et bien trop s… https://t.co/0FF80y2pBy",2020-01-14,5.280733608946698,24.57456654453617,neutral
257,257,"@ShPublicHealth Answering your own question: Many #Africans continue to die from preventable diseases (#Ebola,… https://t.co/g9PxgSryoH",2020-01-14,-2.342076451566954,22.552445962116426,neutral
258,258,"#ebola , How do you make a corner move ? Antarctic continent",2020-01-14,-0.6110535298910216,28.286879651698854,neutral
259,259,"""Medical professionals need to find a way to counter the anti-vaccine media empire by mounting a vigorous pro-vacci… https://t.co/8O4gikx6A0",2020-01-14,6.146130770027159,21.23916471805737,positive
260,260,Check out the @Cardno  @P4_Project's video gallery. It highlights activities leading to better public health outcom… https://t.co/kwJtmfpY4P,2020-01-14,0.19573201933035667,24.281364646126086,neutral
261,261,Best written summary of the #Ebola #DRC outbreak I have read. Zero hubris. Add in the additional missteps by the go… https://t.co/chJyUmEYtJ,2020-01-14,-1.8853253238212513,19.55369072698851,neutral
262,262,"Grâce au soutien de @DFID_UK @JapanGov &amp; @UEauBurundi, la semaine dernière l'OIM a collaboré avec @mspls_bdi pour m… https://t.co/cXjE5ZJhR9",2020-01-14,-1.819997637971719,27.53045758955676,neutral
263,263,"Bien que #Ebola fait des morts, croire à son existence n'est pas facile pour certains habitants. @OMSRDCONGO… https://t.co/Zs9TJPgQSE",2020-01-14,1.0484326680057443,18.650171878695556,neutral
264,264,"En 2020, 16 meses después del inicio del brote de #ebola en el #Congo , el virus sigue muy presente. Ya van 2.232 m… https://t.co/vHgdmE8DpI",2020-01-14,4.150277203233046,23.19834360642842,neutral
265,265,"🇨🇩 | El #ébola sigue muy presente en la República Democrática del Congo.

👤 @Evissx

https://t.co/3JjEbCKODH https://t.co/NWGewSlcQi",2020-01-14,7.411909622157096,25.282288286354877,neutral
266,266,"Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 
https://t.co/NLTCOK8uQg",2020-01-14,-0.47335013613457444,25.176621637721578,positive
267,267,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/eqDqub57q1,2020-01-14,-1.9484638335848288,25.15094165022813,positive
268,268,So utterly #humlbed to support this incredible human being @MandewaCole and his team @TheLNP A true inspiration - w… https://t.co/wNQxB5MLpB,2020-01-14,-2.7898482963571505,26.818823290244936,neutral
269,269,#vaccination contre #Ebola en #RDC https://t.co/2L0R7NaVAG,2020-01-14,0.17880490214174682,27.163474338248033,neutral
270,270,Zones de santé les plus affectées par l'#épidémie d'#Ebola en #RDC https://t.co/ecoFE79rVg,2020-01-14,0.0724926550048901,18.701506412426596,positive
271,271,Suivi de l '#épidémie d' #Ebola en #RDC au 13 janvier 2020 https://t.co/TntGK9Bxxv,2020-01-14,7.806404831833717,21.807130383685756,neutral
272,272,"#Ebola10_RDC Situation épidémiologique du 13 Janvier 2020 avec les données collectées jusqu'au 12.01.2020 👇🏾

➡… https://t.co/MuCcPdKlsL",2020-01-14,5.503446293767261,23.21198128919006,neutral
273,273,"Can We Reach 75 Followers for this Account Please
#BattleMemesByOmari #HeyGuysItsOmariPlzBeMyFanCuzImLonely… https://t.co/3THCZV95Yo",2020-01-14,4.293805406070095,19.203952575103607,neutral
274,274,"14/01/2019 The fight against #Ebola virus  continues , the staff of @KinihiraProvin1 were reminded about how to to… https://t.co/wdQY5NmQnA",2020-01-14,-0.4768386205270425,22.219351270664674,neutral
275,275,"#RDCongo #Ebola : 3 nouveaux cas enregistrés à Beni après une période d’un mois sans cas positif
https://t.co/LHpB6g9FAC",2020-01-14,-0.4509201424984577,18.632219871390333,neutral
276,276,#Ebola #DRC #youthinvolvement https://t.co/R0CcYKCdA7,2020-01-14,0.5236451336903161,25.458806894033156,positive
277,277,"Tout de même, aucune nouvelle province ni zone de santé n’a rapporté un nouveau cas confirmé ou probable d'#Ebola.… https://t.co/6FryzRfvVk",2020-01-14,-3.710033203687823,24.22698238077292,neutral
278,278,Une nouvelle aire de santé (AS) a rapporté un cas confirmé de la maladie à virus #Ebola dans la zone de santé de Mu… https://t.co/wFMJz2YflR,2020-01-14,0.5632044268812153,31.662314124930784,neutral
279,279,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 13 jan; données du 12 jan 2020 incluant le récapitu… https://t.co/NF7cX8JXTw",2020-01-14,2.76433549586982,27.161986262189806,positive
280,280,Thanks to the DRC army for rescuing some of our team members who were attacked in Badibwame #DRCongo while supporti… https://t.co/OSkpstr80x,2020-01-14,0.09540647785052214,23.99993053269779,neutral
281,281,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/lXvpNe8upW,2020-01-14,3.945138715227599,24.34193452332984,neutral
282,282,Sensitizing young people in Butembo #DRCongo on the importance of vaccination as prevention against #Ebola virus in… https://t.co/ADPdMlChx8,2020-01-14,0.3532109907844705,25.495968307726606,neutral
283,283,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/K6nLQduJqf",2020-01-14,4.285745504242181,20.749136172262208,neutral
284,284,"Ten days after being in contact with an #Ebola patient, the 22-year old man was intercepted at an #Ebola  checkpoin… https://t.co/m0jwOsOs45",2020-01-14,-0.24995491529664604,23.62906185352255,positive
285,285,Moving Conversations and Relationships into Action!  https://t.co/jt375rftbh $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/fzngl5w4LG,2020-01-14,3.166049266287083,16.01890745774434,neutral
286,286,"News Scan for Jan 13, 2020 https://t.co/mRF5lpes3r  #Ebola",2020-01-14,-1.624907884845072,22.898280749783307,negative
287,287,"PREVAC-UP : L’étude évaluera également l’effet des co-infections, comme la malaria et les helminthes, sur la répons… https://t.co/axdtVLu2zu",2020-01-14,1.138036091607267,24.853979916209727,neutral
288,288,#Ethics case: How should Dr R reconcile the cultural importance of honoring local burial rituals with his obligatio… https://t.co/hd21qXezjd,2020-01-14,-0.1581468158293109,25.439429109112915,neutral
289,289,Please follow @sl_child to hear about the work with #ebola #orphans in #tombo #SierraLeone @idriselba https://t.co/68YOy9Dag6,2020-01-13,5.612470523128562,30.082379579985613,negative
290,290,@CIDRAP News Scan for January 13 https://t.co/7k2ayZ4R87 #Ebola #CWD #vaccination #avianflu,2020-01-13,0.8760425674914737,21.26634425698477,positive
291,291,Couldn't agree more–effective engagement at all levels has been critical to scaling up access to effective #Ebola i… https://t.co/D6JzLWsWz7,2020-01-13,1.6367831926385539,20.293186492297885,neutral
292,292,NEWS SCAN: New DRC #Ebola cases; More #CWD in Minnesota; Mandatory vaccination in Europe; #Avianflu in 3 nations… https://t.co/KlMR2aIUkF,2020-01-13,3.349372737167375,22.371286548773377,neutral
293,293,"Great piece on the distrust that permeates the #Congo #Ebola response, and how an anthropologist is trying to turn… https://t.co/v5P9MKkLTG",2020-01-13,3.919278886464789,23.529762760242054,neutral
294,294,13ene2020 #NacionalDSN R.D.#Congo - Seguridad frente a pandemias y epidemias #Ébola https://t.co/XaAUr6CPpd @WHO➡️… https://t.co/QKq6md5d6K,2020-01-13,-1.4867934994185015,20.438797929985007,neutral
295,295,"#Ebola au Nord-Kivu: 3 nouveaux cas confirmés  dans la zone de santé de #Beni

#RDC
 https://t.co/XnNgtWEGEr via @ElectionNet",2020-01-13,4.070958502358301,21.70760824406853,positive
296,296,Sometimes guidelines can have major impact.  These have helped change the management options available for dealing… https://t.co/5Mzmi4NCmu,2020-01-13,-0.5597119916072633,24.897344799496764,negative
297,297,"Jophet survived #Ebola, but lost his son, wife &amp; mother to the disease. He now cares for children at a @UNICEF-supp… https://t.co/R7zsLyBOSD",2020-01-13,0.22853807624339773,26.688013193377735,neutral
298,298,#Ébola: la preocupación aumenta después de que el virus reaparece en localidades del este de la RDC https://t.co/tIXi1HyTzD,2020-01-13,0.15932249687553646,17.605379344386847,negative
