,Unnamed: 0,title,pubdate,Latitude,Longitude
159,159,"#Ebola U.S. nurses hold strikes, protests over Ebola measures   http://t.co/EuY2hKT9jP http://t.co/tPIdbSdvDN",2014-08-21 18:44,-3.630385979,22.72130161
160,160,I\'m pretty sure it\'s bad when you cough so hard that you can taste blood. #Ebola  ? 😷,2014-08-18 19:15,-3.233052024,19.33440301
161,161,RT @BCNewsWire: #Mali races to contain new #Ebola outbreak as deaths worldwide top 5000 #worldpoli - http://t.co/I64Va8OviA,2014-08-10 23:53,-3.141965478,24.9064562
162,162,RT @Oritavancin: No evidence the Ebola vaccine causes autism!#autism #aspergers #Psychiatry #healthcare #CDCwhistleblower #ebolahttp://…,2014-08-27 15:24,-4.037802898,23.04559611
163,163,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-08-22 16:49,-1.439841924,21.76750447
164,164,"RT @neva9257: It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -affected countries http://t…",2014-09-24 13:10,-3.043232687,25.30801453
165,165,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-08-25 19:01,-4.359772586,25.45484045
166,166,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,2014-09-20 3:47,-3.977228365,18.29506226
167,167,Fox News says fighting Ebola is a \'boondoggle\' - http://t.co/VA4yCH5ll9 #ebola,2014-08-13 11:48,-2.788434547,19.74409355
168,168,20000 California Nurses Go On Strike - Ebola Fears - http://t.co/t1onpv0RmZ #ebola,2014-09-16 13:27,-5.42759271,16.13969703
169,169,RT @Barbi_Twins: Hendry Co defends #monkey breeding lab negligence including #Ebola-Typical&gt;govt protects biz over bodies @JVM @ALDF http:/…,2014-08-25 4:00,-6.168835903,25.74635971
170,170,RT @blacklooks: A history of medical killers in #Africa #Ebola #HIV #poison #sterilisation http://t.co/5YMrdH0j86 cc @ducorwriter V/ @afriq…,2014-08-06 1:55,-2.417815126,20.87495599
171,171,Pregnant women in #Liberia at inc. risk of complications and death due to fear of #ebola http://t.co/rhkvzqUUiy,2014-09-28 6:41,-5.112155884,23.91217617
172,172,"RT @Laurie_Garrett: Today @UNDP took over payroll at #Liberia MinHlth. Some got paid for 1st time in 3 mos, but I know 2 #Ebola staff got 1…",2014-08-30 3:08,-6.727099916,20.13979894
173,173,RT @GSK: ‘The fight against #Ebola needs big pharma on board’ @wellcometrust article in @FT: http://t.co/Nt9n5qB9ZU (subscription req.),2014-08-18 6:53,-6.914035694,24.36298157
174,174,We\'re so bad at assessing real risk😌. #Ebola http://t.co/4smn08BTYw @hp_ems,2014-09-22 14:30,-3.313599453,21.23179947
175,175,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",2014-08-19 13:01,-2.373787039,21.81898831
176,176,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,2014-08-06 15:02,-4.127370534,21.0037198
177,177,@bfrist Fmr. Senator Bill Frist makes the case for us to stay on the offensive re: #Ebola #EbolaCrisis #publichealth http://t.co/YSrv0yFU1T,2014-08-30 14:49,-3.270462373,22.52935904
178,178,brother @RobertBornAgain #Ebola is a lie as well. it’s all a part of bringing #agenda21 to the forefront. the RFID chips will be here TBC,2014-08-24 23:47,-3.722013901,19.54370557
179,179,Does an #Ebola Outbreak Trump the #HIPAA #Privacy Rule? http://t.co/sRPjLFhusK,2014-08-17 14:20,-5.20970055,25.43484418
180,180,RT @whittington_amy: #climatechange and #Ebola to be discussed but only part of agenda @JoeHockey @TheSourceNews1,2014-09-24 22:49,-6.462240063,19.5512624
181,181,RT @wessmith123: The U.S. is now #Ebola Free! Fox must be FREAKING OUT! #UniteBlue #TNTweeters #LibCrib http://t.co/GmjcPnGgid http://t.co/…,2014-09-14 3:56,-0.034675641,23.73247547
182,182,"RT @neva9257: It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -affected countries http://t…",2014-09-02 11:58,-2.050104976,22.93202651
183,183,#climatechange and #Ebola to be discussed but only part of agenda @JoeHockey @TheSourceNews1,2014-08-09 3:40,-5.73037227,20.81331219
184,184,RT @McCarthyism101: #Ebola is our beautiful creation.A Frankenstein we deliberately let loose from our laboratories. Our #Agenda21! Now suc…,2014-08-04 11:48,-3.481967867,21.7244458
185,185,@dancapper it’s more a comment on the fascination with experimental treatments in the #Ebola outbreak. @WhySharksMatter,2014-09-08 17:41,-3.028900318,22.58657715
186,186,How #Africa And Africans Are Responding To The #Ebola Crisis #liberia #epidemiology http://t.co/ioKVeFjTYr,2014-09-23 2:26,-5.587549849,20.9860481
187,187,RT @GlobalGenes: BREAKING NEWS! Twins with rare genetic disorder could hold clue to cure for #Ebola http://t.co/gtxRjG9Ol9 @HempelFamily #N…,2014-09-11 21:16,-2.679164966,23.16056895
188,188,"RT @JohnFarrier: Wow... For every $1 you donate to fight #Ebola, @Google will donate $2: https://t.co/eo4K9xRl5K",2014-09-06 3:23,-2.288416704,20.20030943
189,189,"RT @neva9257: It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -affected countries http://t…",2014-09-15 17:34,-6.081912878,21.90081702
190,190,RT @wef: What #economics can teach us about the spread of #Ebola http://t.co/OukaYQJg2R http://t.co/VQ6VQZGQyU,2014-08-24 10:25,-5.076322342,22.55187138
191,191,@rotary spoke to The Rotary Club of Atlantic City about #Ebola http://t.co/Zj9JiAZ17h,2014-09-23 15:57,-7.085855033,20.0323772
192,192,RT @archithFox46: Find out what\'s being done to honor the 1st US patient who died from the #Ebola virus at 10 #charlotte #clt @myfoxdfw htt…,2014-08-03 4:27,-5.632655483,20.56477762
193,193,RT @archithFox46: Find out what\'s being done to honor the 1st US patient who died from the #Ebola virus at 10 #charlotte #clt @myfoxdfw htt…,2014-08-06 20:59,-5.809078648,24.64477818
194,194,Online Homeland security: #Guinea - #Ebola #Virus #Disease http://t.co/1vbSeJfFyM,2014-09-29 1:17,-1.863118289,27.50780717
195,195,"RT jsgaetano: #ImpeachPerry, he won\'t #SealTheBorders. Plus he let #Ebola into the US! jhoffman2022",2014-09-27 19:18,-3.2337578,21.57497467
196,196,"RT @ArdenBarry: Perspective: #Ebola is rampant in west Africa while American scientists are busy discovering the \""stupidity\"" virus: http://…",2014-08-28 18:33,-3.526145031,22.17939687
197,197,RT BreLink_12: RT _autumnbree: The real suspect in question is Cady Heron #MeanGirls #Ebola #TwitterJoke https://t.co/Ta7OM7UW0A,2014-09-22 10:58,-5.767831422,21.37658544
198,198,I\'m Tumblin\' to: http://t.co/BzMWRvGVu4#Ebola http://t.co/7pmP7LapI9,2014-09-03 8:39,-4.788577493,22.69166895
199,199,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-08-27 23:36,-4.151666776,22.98224278
200,200,2014 #Ebola Outbreak in West #Africa @CDCgov http://t.co/3IAHxPjTC1 | Condolences to all those who lost loved ones http://t.co/DcbyKqaDzm,2014-09-20 9:04,-4.022204223,19.92587125
201,201,http://t.co/CVJbFdXUNu Planning a vacay? The UN highly Recommends these Premier #Ebola Destinations #Other Pandemic News,2014-09-19 4:57,-3.077056475,22.27934963
202,202,"RT @neva9257: It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -affected countries http://t…",2014-08-31 11:22,-4.505987745,23.31663657
203,203,@NealHandel @GRMediaFirm @radar_online Time to stop gawking at the Kardashians and get to work on #Ebola and a #cleansexlife.,2014-09-22 16:12,-0.28752481,21.84273173
204,204,"RT neva9257: It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -a... http://t.co/zGetRYEZhv",2014-09-09 9:03,-1.980166233,22.16814317
205,205,"RT @healthmap: ICYMI! Highlights of most recent @WHO #Ebola SitRep live at: http://t.co/0BC5W86Fv3 - 4 deaths in #Mali, 421 new cases in #S…",2014-09-13 17:48,-0.937131193,26.32976266
206,206,@CBS\' #LaraLogan Self-Quarantines Following Trip To #Liberia - http://t.co/O0qTg2s3ut #Ebola,2014-09-23 16:08,0.053168739,22.65480313
207,207,"RT @picardonhealth: First Outbreak Quashed, #Ebola Reappears in #Mali  http://t.co/PfzAmGS78Z via @nytimes",2014-08-22 23:36,-6.979031061,20.37857932
208,208,Les Roberts – “Day 39: The plural of anecdote is not data” #Ebola http://t.co/BDLWSDxPQ9 http://t.co/P4qlBYj8bc,2014-08-27 19:00,-4.379216533,21.3433245
209,209,"#ImpeachPerry, he won\'t #SealTheBorders. Plus he let #Ebola into the US! @jhoffman2022",2014-09-18 2:33,-2.026342668,27.12954171
210,210,RT @_autumnbree: The real suspect in question is Cady Heron #MeanGirls #Ebola #TwitterJoke https://t.co/KYreJqQAuj,2014-08-18 9:24,-4.950611152,23.64361996
211,211,"It’s been fun/awful playing at #OutbreakChat, but remember: donate to aid orgs working in #Ebola -affected countries http://t.co/MpKWDaqegz",2014-09-15 11:30,-7.007232571,22.62645245
212,212,"RT @tarahaelle: And remember, IRL the actual #Ebola outbreak is no joke. Three more cases in Mali. http://t.co/9BFHt5mV2X #OutbreakChat",2014-09-05 10:46,-3.811173865,21.09240179
213,213,RT @WHO: #Mali’s Ministry of Health has confirmed the country’s second #Ebola fatal case in a nurse who worked in Bamako http://t.co/oTsqKS…,2014-09-19 21:09,-5.324484669,22.23277403
214,214,"RT @ONECampaign: NEWS: More than 14,000 #Ebola cases (including 4 now confirmed in Mali) &amp; more than 5,100 deaths http://t.co/WWxHYheIOS vi…",2014-08-08 6:48,0.131825311,21.05734589
215,215,I\'m Tumblin\' to: http://t.co/BzMWRvGVu4#ebola,2014-08-24 7:41,-3.919210954,21.93654117
216,216,DRC: #Ebola Virus Disease DREF Operation n° MDRCD015 Operations update n° 1 http://t.co/tWW7aPnJXp via @reliefweb #DRC,2014-08-01 20:47,-3.04637595,23.78169168
217,217,RT @buissonnierem: “@MSF: Any questions about #Ebola? Sign up for #MSF\'s new e-learning platform about the virus http://t.co/WD2kxGESBA htt…,2014-08-14 1:57,-4.061254099,21.28424092
218,218,"RT @theIRC: From the front lines of the #Ebola crisis, a photo essay by @Peter_Biro on @dailybeast: http://t.co/JIpvAMs6Qb http://t.co/4GtE…",2014-08-01 17:59,-1.627728832,24.18909939
219,219,#HHS #Secretary #asks #agency #to #welcome #back #colleagues #returning #from #Ebola …: Health and Human Services… http://t.co/KveAB5c5u0,2014-09-29 6:58,-1.730011125,21.23644646
220,220,"So it\'s official, right? #Elections cure #Ebola.",2014-08-13 11:12,-4.613801602,23.57949174
221,221,"RT @tarahaelle: And remember, IRL the actual #Ebola outbreak is no joke. Three more cases in Mali. http://t.co/9BFHt5mV2X #OutbreakChat",2014-08-17 13:39,-3.697134033,21.48573435
222,222,"RT @PeterSinger: My latest Project Syndicate column is on #Ebola, our research priorities &amp; the #ethics of developing a new treatment http:…",2014-08-14 0:36,-3.950451613,23.91824306
223,223,Online Homeland security: #Guinea - #Ebola #Virus #Disease http://t.co/nD7xXEP1wO,2014-09-09 13:10,-2.738830866,24.43255919
224,224,"RT @tarahaelle: And remember, IRL the actual #Ebola outbreak is no joke. Three more cases in Mali. http://t.co/9BFHt5mV2X #OutbreakChat",2014-09-02 21:08,-5.90269769,23.08084341
225,225,The real suspect in question is Cady Heron #MeanGirls #Ebola #TwitterJoke https://t.co/KYreJqQAuj,2014-09-16 19:30,-6.605626025,20.69171565
226,226,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-09-22 11:18,-0.12116482,22.02817975
227,227,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-09-28 6:05,-3.800798982,22.77422829
228,228,"And remember, IRL the actual #Ebola outbreak is no joke. Three more cases in Mali. http://t.co/9BFHt5mV2X #OutbreakChat",2014-09-13 19:28,-4.494634631,21.64645402
229,229,the #Ebola #outbreak only shows how poor the #healthcare system is in #Guinea . Now there\'s some #motivation for a #publichealth #degree,2014-08-14 8:38,-5.885332757,21.56040116
230,230,RT @theOFDA: Big issue in #Ebola response is personal protective equip. @USAID launched grand challenge to make PPE safer http://t.co/Q5P4A…,2014-08-16 19:06,-5.911872635,16.43977311
231,231,Find out what\'s being done to honor the 1st US patient (Thomas Eric Duncan) who died from the #Ebola virus in 10 mins #charlotte #clt @FOX4,2014-08-10 10:50,-3.868934137,22.36529858
232,232,@MSNBC\'s Chris Hayes Rips Media ( @FoxNews @CNN)  For Fearmongering Concerning #Ebola - http://t.co/DWvFyDHkFu #UniteBlue @UniteBlue,2014-09-26 15:35,-1.322306831,23.98095424
233,233,"Clinician @DanKelly_MD returning from Sierra Leone \""more hopeful than ever\"" that #Ebola will be eradicated http://t.co/LPxCjPJs0G via @UCSF",2014-08-01 17:17,-2.211193841,23.75015186
234,234,RT @ONEgirlswomen: MUST read: One in 7 women risk dying in childbirth in #Ebola-hit countries http://t.co/i7fSNOFgzG via @ReutersAfrica,2014-08-12 15:33,-1.72477892,22.86270565
235,235,"RT @picardonhealth: First Outbreak Quashed, #Ebola Reappears in #Mali  http://t.co/PfzAmGS78Z via @nytimes",2014-09-29 3:21,-2.740273321,20.92169697
236,236,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-11 12:23,-6.99008221,21.21069486
237,237,"\""The End of #Racism\"" http://t.co/50VHEHlS7o  #islam #Africa #Ebola #uk #USA #Christ #Nigeria #bible #jesus",2014-09-14 15:46,-5.506489129,19.61027187
238,238,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,2014-08-30 3:34,-5.144747938,22.63063293
239,239,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-09-25 11:24,-3.975627,25.03963092
240,240,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),2014-08-20 21:08,-3.087619984,25.65529305
241,241,Exploring This Season’s Continuity Experiment On #SouthPark http://t.co/mWgj3MSaaw via @UPROXX #Redskins #Ebola #Lorde #Freemium #TVbiz,2014-08-04 18:45,-3.451740051,26.02822411
242,242,Ask #G20 to stop companies #taxdodging NOW so poor countries can invest in healthcare! #TaxPower http://t.co/CpbX5V6Bzx #Ebola,2014-08-02 22:58,-1.54002243,24.09799675
243,243,Top #US Officials ask #Congress 4 help 2 the tune of 6.2B for the fight against #Ebola http://t.co/a7swyPA3xk via @YahooNews,2014-09-20 17:38,-0.715843259,23.53692586
244,244,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-14 3:25,-1.88388446,19.78953987
245,245,"RT @nancylindborg: In fight against #Ebola, we MUST stay flexible &amp; agile - As @JeremyKonyndyk says  - we can\'t take foot off gas pedal. ht…",2014-09-14 17:22,-7.01150975,25.04596434
246,246,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-08-15 19:16,-4.215149753,21.49855439
247,247,RT @CDCgov: #CDCintheField from Jana: Presenting outline of social mobilization activities to increase public awareness on #Ebola http://t.…,2014-09-14 11:32,-4.294648616,22.46023631
248,248,RT @CDCgov: Unsafe burial practices are a major cause of new #Ebola cases in Sierra Leone. This week\'s #EbolaBigIdea is SAFE BURIALS SAVE L…,2014-09-12 0:46,-8.454583009,24.09179408
249,249,".....then, the #KimKardashian photo shoot was released and everyone forgot that they were terrified of #Ebola.",2014-08-22 20:51,-0.291633712,22.37167485
250,250,"RT @picardonhealth: First Outbreak Quashed, #Ebola Reappears in #Mali  http://t.co/PfzAmGS78Z via @nytimes",2014-09-16 22:05,-3.910379486,22.63922156
251,251,"RT @tweetybird2009: @AlverezAmanda I\'m sure #Obama will try to get some of that 6.2 #billion to his country, just to keep #Ebola out!",2014-08-24 21:18,-1.33855296,22.40317562
252,252,RT @SavetheChildren: Your #Ebola donation will help now more than ever. @Google will give $2 for each $1 you donate http://t.co/D9lTC93NIy …,2014-08-04 19:20,-4.077485577,22.88453396
253,253,RT @CDCgov: Sierra Leone is fighting #Ebola and educating its residents one big idea at a time. This week\'s #EbolaBigIdea is SAFE BURIALS S…,2014-08-20 0:56,-3.255053578,20.32391218
254,254,Find out what\'s being done to honor the 1st US patient who died from the #Ebola virus at 10 #charlotte #clt @myfoxdfw http://t.co/yXr7fxK2rL,2014-08-29 5:12,-5.812801629,21.98350563
255,255,Our #hospital is safer since #Ebola #bonsecours #stfrancis,2014-08-28 3:42,-1.699651409,20.64151052
256,256,"#Ebola death toll tops 5,000; steep rise in Sierra Leone cases: WHO http://t.co/PgOHIkxHOr via @feedly",2014-09-19 1:25,-2.978456035,23.13793952
257,257,Interactive #Ebola outbreak timeline http://t.co/TkAhI4oeu6,2014-08-08 16:08,-5.111777771,18.6727022
258,258,ChuckCJohnson joins me #GOTNEWS #EBOLA #FERGUSON #UPDATES #TCOT LISTEN-&gt; http://t.co/AvEWODyU4R,2014-08-29 11:26,-4.635459495,21.52064495
259,259,"Fun Fact: Bea told me she prefers hanging out with black boys instead of me, her Bestfriend. #ebola #wut",2014-09-14 10:12,-3.708054548,22.26191122
260,260,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-23 1:23,-6.750059513,19.39643126
261,261,RT @LukeRussert: #USA media needs 2 b more concerned w 22 vets committing suicide a day &amp; vet unemployment rate than #Ebola or #MH370 http:…,2014-09-23 9:07,-4.160056274,24.89743097
262,262,RT @DavidFisman: @AMREFCanada thanks for an amazing and stimulating evening.  Great discussion on #ebola in context.,2014-09-25 5:03,-5.367970846,24.02467678
263,263,RT @ONECampaign: SHOCKING: One in 7 women risk dying in #childbirth in #Ebola-hit countries  http://t.co/nf2gA7CQxC via @Reuters http://t.c…,2014-09-26 16:03,-6.728652011,22.01938912
264,264,RT @EbolaOutbreakUS: RT Minnesota loses track of people being Monitored for Ebola in #Minnesota ! http://t.co/64BJkQKcRG #Ebola Gander Moun…,2014-09-07 17:48,-3.815918057,21.3142359
265,265,“@YouAintBaut_It: @kyledrane  😂😂😂😂😂😂😂” now get out my mentions and get to the doctor. #ebola,2014-09-25 18:30,-5.388197992,24.33899502
266,266,"First Outbreak Quashed, #Ebola Reappears in #Mali  http://t.co/PfzAmGS78Z via @nytimes",2014-08-29 14:03,-3.075921591,24.42245488
267,267,"RT @Scrivener3: #Ebola Outbreak Deaths Pass 5,000TOTAL DEATHS = 5,160INFECTED = &gt; 14,000http://t.co/TDsJCuMtsG http://t.co/Z4hgwzgnBl",2014-08-17 20:38,-1.518771377,21.84897848
268,268,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-17 22:29,-4.329890489,19.66796484
269,269,Review Into £200K Academy Heads\' Salaries http://t.co/eHZ9CqnZil #skynews #ebola #iphonewallpaper #hdwallpaper,2014-09-06 17:31,-8.152857151,20.18396942
270,270,RT @GOPTeens: #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.#Coincidence?,2014-09-14 17:50,-3.274787769,19.79609414
271,271,"RT @KentPage: Sierra Leone: #Ebola social mob work coordinated by @UNICEFSL has put out 200K posters, 40K factsheets &amp; 1.5M SMS http://t.co…",2014-08-27 7:44,-6.760856806,18.81458234
272,272,"@andrewwlittle: more important issues facing humanity? #Ebola #SyriaCrisis. If we can\'t solve those, be thankful we can do #CometLanding",2014-08-18 16:59,-4.791957435,20.00733281
273,273,unbelievable RT @steve1johnson: This is staggering...Eyewitness to Hell: Life in #Ebola-Ravaged Liberia http://t.co/qvLGRQZIH6,2014-08-24 20:06,-6.301613312,17.17820713
274,274,"RT @loudobbsnews: The #Obama WH needs $6.2B to fight #Ebola, but the @UN is only asking for $1B.  Sen @JohnBoozman explains #LouDobbsTonight",2014-09-26 10:48,-3.748216125,20.19859306
275,275,RT @PlexusVentures: #Fujifilm says its #flu drug is an #Ebola solution in waiting - @FierceBiotech: http://t.co/Hg81TiIGrc #biotech,2014-09-19 3:35,-3.574485107,22.82388511
276,276,@AHAhospitals urges Congress to dedicate funding for #hospital #Ebola preparedness http://t.co/y5O4VxKcwj,2014-08-18 4:20,-3.167017726,22.71778551
277,277,"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",2014-09-11 4:49,-2.654351428,18.93190064
278,278,Online Homeland security: #Sierra #Leone - #Ebola Virus Disease http://t.co/aqECv6lMu8,2014-09-22 5:41,-5.427559616,19.41367776
279,279,RT @girlslovecj_: Hot Nigga Remix😂@Mrsamiamtv #shmoneyremix  #AfricansBeLike #Ebola https://t.co/AKJt61yLTl,2014-09-29 9:51,-3.324916664,18.79618786
280,280,RT @blacklooks: A history of medical killers in #Africa #Ebola #HIV #poison #sterilisation http://t.co/5YMrdH0j86 cc @ducorwriter V/ @afriq…,2014-09-03 5:34,-0.531161488,22.01739421
281,281,"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",2014-09-18 2:23,0.194981004,23.6836659
282,282,Be careful or you may catch \'Fearbola\' http://t.co/QMfz3HvUyg via @HuffPostCaLiv #cdnpoli #cdnhealth #ebola #publichealth #scicomms,2014-08-16 7:21,-7.453336224,25.59078726
283,283,Ebola Outbreaks Hot Spots💀http://t.co/lwD18ZJko1💀 #Ebola #Africa #RedCross #WHO #UN #USA #UK#Canada #Australia #RT,2014-08-14 18:21,-2.180544569,25.67382833
284,284,RT @YannMSF: #Ebola: #MSF Online Briefing Now Available to the Public  http://t.co/WqSnY8W8hL http://t.co/Qo9BVL3FrC,2014-09-05 16:11,0.126660929,22.46698687
285,285,RT @ONECampaign: SHOCKING: One in 7 women risk dying in #childbirth in #Ebola-hit countries  http://t.co/nf2gA7CQxC via @Reuters http://t.c…,2014-09-14 12:25,-5.382514899,22.29897677
286,286,#Ebola victim Eric Duncan’s family has settled $$$ with Dallas hospital.TX has a cap on Frivolous lawsuits anyway.  http://t.co/NNcJ1yRC2M,2014-08-27 17:24,-4.728430207,23.612302
287,287,RT @mercycorps: Skyrocketing food costs &amp; a decrease in income are part of the economic toll caused by #Ebola. Read more: http://t.co/Zv14Q…,2014-09-24 19:27,-6.270068698,21.08765444
288,288,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",2014-09-21 12:14,-4.705066799,22.34276015
289,289,"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",2014-09-22 15:36,-6.69690747,18.54440925
290,290,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-05 22:09,-7.322779898,20.96032445
291,291,RT @RT_com: #US nurses strike over insufficient #Ebola protections http://t.co/iCYbZDlQkv http://t.co/CYku6t0gVU,2014-09-22 9:55,-3.156785223,20.64379038
292,292,Online Homeland security: #Sierra #Leone - #Ebola Virus Disease http://t.co/k6cGqoKXcY,2014-08-10 4:19,-7.158573107,20.5083402
293,293,RT @CDCgov: #CDCintheField from Jana: Presenting outline of social mobilization activities to increase public awareness on #Ebola http://t.…,2014-09-24 10:16,-4.272523874,23.02306773
294,294,RT @PolitiFact: Release of NY doctor means there are no known cases of #Ebola in the U.S. Here\'s our most recent checks on the virus. http:…,2014-08-24 0:15,-2.933645785,18.66892608
295,295,"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",2014-08-03 12:29,-0.541734249,22.39553885
296,296,#Ebola death toll passes 5000 - Belfast Telegraph http://t.co/MqicspyMnd,2014-08-18 12:10,-1.362552196,24.93888735
297,297,RT @SusanWojcicki: Google matches $2 for every $1 donated in the fight against Ebola. Join the fight! #Ebola http://t.co/B8DLzqFLv4),2014-08-17 16:43,-8.074073624,21.09681557
298,298,RT @EbolaPlan: #Ebola Ebola: for-profit disaster capitalists are already out looking to make money f  http://t.co/pJ6a8MhvlO http://t.co/tl…,2014-08-30 23:40,-4.582274833,21.95379402
299,299,RT @EI_EcoNewsfeed: .@EcoInternet Mali reports 2 new #Ebola deaths in capital: Canadian Press http://t.co/Zf5xs6ihnK *MORE @EI_Ebola http:/…,2014-08-04 15:28,-5.228967858,24.44521804
300,300,"RT @MelissaTweets: If #Ebola and #Gruber tweet on Twitter and media ignores it, do they exist?",2014-08-06 17:20,-3.035395973,24.64066027
301,301,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-08-29 0:15,-3.074645959,19.91383383
302,302,RT Minnesota loses track of people being Monitored for Ebola in #Minnesota ! http://t.co/64BJkQKcRG #Ebola Gander Mountain #mnwild #NYC,2014-08-27 9:24,-2.897283045,20.97886527
303,303,RT @advtecllc: @GulpClearWater  #technology to #STOP #EBOLA #savetheworldswater and our #Earth is here! http://t.co/bbh0Nbsgp1 WHO CARES? T…,2014-08-24 10:23,-4.690253201,21.19684921
304,304,"RT @WhySharksMatter: #ProTip Parents, believe your children when they talk about imaginary friends, they may be #ebola carriers. #OutbreakC…",2014-09-25 12:46,-7.677012676,20.63457616
305,305,"RT @SavetheChildren: #Ebola Crisis at a \""Tipping Point:\"" 2.5 Million Children under 5 Live in Affected Areas http://t.co/6Rgwvi5OJw",2014-09-10 17:41,-9.015475997,19.93006989
306,306,#OtherExcusesForDemLosses Libs were afaid #Ebola was in the voting booths,2014-09-08 16:18,-1.460654328,22.69035969
307,307,RT @gemhq: @BTCAgainstEbola uses #Bitcoin donations hub to reduce #remittance fees &amp; better fund the global fight against #Ebola http://t.c…,2014-09-26 22:49,-5.82030662,22.4252466
308,308,RT @YaThinkN: Thank you @antloewenstein about bloody time #Ebola profiteering at expense of qualified NGO was pointed out :( http://t.co/gp…,2014-09-28 23:04,0.219810105,21.73997302
309,309,RT @CDCgov: Unsafe burial practices are a major cause of new #Ebola cases in Sierra Leone. This week\'s #EbolaBigIdea is SAFE BURIALS SAVE L…,2014-09-17 9:13,-2.062689195,22.15803583
310,310,"RT @duracelqc: PBO get elected, spike in gun sales, why are\""Whites\""men afraid? Healthcare heroes treating #Ebola patient, detained. Now #Fe…",2014-09-25 6:17,-3.991960322,22.43368567
311,311,"RT @DrFriedenCDC: Emerging disease threats, incl #Ebola, remind us of the impt of detecting, controlling &amp; reporting diseases early &amp; effic…",2014-08-15 9:24,-2.9066094,21.2689929
312,312,"RT @RT_com: #Ebola death toll surpasses 5,000 - WHO http://t.co/vdsIIjJoQE http://t.co/NvufkGGuCm",2014-09-10 1:41,-3.565189848,24.17236429
313,313,RT @Dr_Ran: #Ebola #NPC1 RT @physorg_com: Researchers find \'key\' used by ebola virus to unlock cells and spread deadly infection http://t.c…,2014-09-15 22:30,-4.004538365,18.70787856
314,314,RT @JermaineWatkins: This: See... I knew #Ebola was a bigger worldwide threat than they admitted at jump. http://t.co/rtKgzXzwjk,2014-08-14 12:43,-4.892857142,21.01795508
